id,path,title,artist,album,genre,lyrics,isrc,playlists,length,amplify,cross_start_next,fade_in,fade_out,cue_in,cue_out
c04330d779ed76dd5eaab3e8,05_track_05.mp3,Track 05,Vile Blue Shades,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",181.23758333333,,,,,,
6523945d14793093614bfda9,06_take_it_or_leave_it.mp3,Take It Or Leave It,VHS Or Beta,The Rock Salt — Electronic,Electronic,,,"24/7,Electronic",248.8947,,,,,,
3a105e992e9aeed0fd01c579,3-16_lands.m4a,Lands,Dulce Sky,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",315.535964,,,,,,
0804c4147d1732693726e727,01_wolf_in_wolfs_clothing.mp3,Wolf In Wolf's Clothing,Electoral College,The Rock Salt — Rock,Rock,,,"24/7,Rock",181.6294,,,,,,
95291132ffbe4eb5fe0e5033,02_lindsay_lets.mp3,Lindsay Let's,Electoral College,The Rock Salt — Rock,Rock,,,"24/7,Rock",266.63185,,,,,,
888c445e639c9d10887712cb,03_birthday_knife.mp3,Birthday Knife,Electoral College,The Rock Salt — Rock,Rock,,,"24/7,Rock",202.2661,,,,,,
fbd61431f5c834e9fda9ae1a,04_hot_city.mp3,Hot City,Electoral College,The Rock Salt — Rock,Rock,,,"24/7,Rock",149.4204,,,,,,
bdef88e16df1e403341e4555,05_zo.mp3,Zo,Electoral College,The Rock Salt — Rock,Rock,,,"24/7,Rock",205.7404,,,,,,
a6278401f3415a2732caf343,06_hide_your_daughters.mp3,Hide Your Daughters,Electoral College,The Rock Salt — Rock,Rock,,,"24/7,Rock",261.04165,,,,,,
38c2b9b92754a3f69b08fa1d,3-03_you_got_the_eyes.m4a,You Got The Eyes,Fifi Murmur,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",194.885079,,,,,,
811bc53e1cc176e65ee41cc4,3-15_walks_of_life.m4a,Walks Of Life,The Facts,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",237.586576,,,,,,
b2cc07c46ebfbd68f2408702,3-02_port_of_morrow.m4a,Port Of Morrow,Nimh,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",228.252154,,,,,,
3e4a0d5e16e22466845e3ebd,3-04_slow_burn.m4a,Slow Burn,Sherlock,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",284.421224,,,,,,
32e05b95c42e126237f5f717,3-05_i_dont_know.m4a,I Don't Know,Switch,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",341.983492,,,,,,
2d2d451e3716307953da3918,3-06_winter_blackbirds.m4a,Winter Blackbirds,Brownham,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",313.446168,,,,,,
31599eb3e34c0a1b2d8c8fab,3-07_the_stone.m4a,The Stone,Stacey Board,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",213.182404,,,,,,
cd4048faa67130c7fc8ece95,3-09_train_song.m4a,Train Song,Debonairs,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",213.995102,,,,,,
0a444c0a496fd198a0798197,3-10_does_your_momma_make_gravy_.m4a,Does Your Momma Make Gravy?,Iodina,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",386.147846,,,,,,
37c9eed9690af2b3639c45da,3-11_tekla.m4a,Tekla,Gerald Music,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",379.181859,,,,,,
9d388c26d92f243d891bdb67,3-12_adhd.m4a,Adhd,The Mental Midgets,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",102.864399,,,,,,
20fd10bc272db6e15089208a,3-13_shotgun_colorman.m4a,Shotgun Colorman,The Parker Sisters,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",311.356372,,,,,,
6e1954d0d55fd28d840bcea4,3-14_let_it_go.m4a,Let It Go,Nurse Sherri,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",190.124989,,,,,,
7db432dc8bd5432d3670f308,3-17_vultures.m4a,Vultures,Slajo,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",361.511474,,,,,,
656e641aa8b912a8d0a6eee9,3-18_why_.m4a,Why?,Buddha Bros,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",204.86966,,,,,,
b77fabf94d2df31188a02705,1-03_rock_n_roll.m4a,Rock N' Roll,Thunderfist,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",220.40381,,,,,,
9b28cfee3ecedcab0f102a36,1-04_chinese_stars-your_electrocution.m4a,Chinese Stars-Your Electrocution,The Chinese Stars,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",250.72907,,,,,,
b98a45adfdcdf57d36459a86,1-05_your_taste.m4a,Your Taste,Silvox,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",237.029297,,,,,,
62b1df8c6350d21650d6edfe,1-06_city_line.m4a,City Line,The New Transit Direction,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",221.495147,,,,,,
caf9fe347357bdc285ca694e,1-07_anchors_away.m4a,Anchors Away,Redd Tape,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",12.051156,,,,,,
66412dfd48c8242805fe5539,1-08_bird_shit_bombs.m4a,Bird Shit Bombs,Purr Bats,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",248.662494,,,,,,
4aaa1c14fa0f92b783c1169f,1-09_the_way.m4a,The Way,New Evil,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",171.340045,,,,,,
a9e8e017d485ad3b43bdcc01,1-10_heartship_through_the_stars.m4a,Heartship Through the Stars,The Blue Collar Line,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",347.99746,,,,,,
cebfc851b1ccab3d1495c70d,1-11_dedication.m4a,Dedication,The Numbs,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",234.521542,,,,,,
f279e5e5cfd7730516542a85,1-12_drink_yourself_to_sleep.m4a,Drink Yourself To Sleep,T-Bone,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",243.855964,,,,,,
1ec6e0e65e4a0ba07abbc33a,1-13_ted_nugent.m4a,Ted Nugent,The Killpatricks,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",99.218866,,,,,,
6ed79b4d9c00e0f1137d0509,"1-14_we_may_belong_to_you,_but_our_souls_belong_to_satan.m4a","We May Belong To You, But Our Souls Belong To Satan",Le Force,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",202.176145,,,,,,
5c443f7ff0af8e5344396638,1-15_ritalin.m4a,Ritalin,Never Never,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",165.813696,,,,,,
77533bcb018e307c812e756c,1-16_apnea_test_failed.m4a,Apnea Test Failed,Day Of Less,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",257.973696,,,,,,
d1d7bdfc92a9e78fa952c2e2,1-17_uneasy_(prototype_remix).m4a,Uneasy (Prototype Remix),Cosm,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",362.440272,,,,,,
956d6526567aa9dc563351c8,1-18_movie_man.m4a,Movie Man,Bob Moss,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",212.416145,,,,,,
c92a89d25aa497669d6b1b50,1-19_space-themed_song.m4a,Space-Themed Song,The Vexations,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",217.988934,,,,,,
df35e34b5aba3682dfd45fd4,1-21_get_stakerized-get_stakerized.m4a,Get Stakerized-Get Stakerized,Get Stakerized!,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",39.264943,,,,,,
